H|       27887| |05 54 04.30|-60 01 24.0| 7.17| |G|088.51792247|-60.02332467| |  77.95|  -51.76|  -60.44|  0.51|  0.52|  0.53|  0.59|  0.59|-0.09| 0.09|-0.03|-0.10|-0.05| 0.01|-0.04|-0.03|-0.03|-0.28|  0|-0.60| 27887| 8.362|0.009| 7.268|0.006| | 0.935|0.003|G|0.98|0.00|I| | 7.2920|0.0009|0.008|119| | 7.28| 7.31|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 40307|          |C-60  1303|P-60   508|0.93|K3V         |1 
H|       27913| |05 54 23.08|+20 16 35.1| 4.39|1|H|088.59618305|+20.27641498| | 115.43| -163.17|  -98.92|  1.04|  0.61|  1.08|  1.06|  0.60| 0.35| 0.40|-0.25|-0.35|-0.59| 0.22|-0.44|-0.70| 0.13| 0.59|  0|-1.44| 27913| 5.125|0.003| 4.466|0.003| | 0.594|0.008|G|0.66|0.02|G| | 4.5219|0.0010|0.010| 95| | 4.51| 4.54|       |M| | |05544+2017|I| 1| 1| | | |  |   |       |     |     |    |S| | | 39587|B+20 1162 |          |          |0.66|G0V         |X 
H|       28035| |05 55 43.01|-26 51 23.3|10.70| |H|088.92919885|-26.85648122| |  68.58|  314.74|  -10.22|  1.13|  1.33|  1.94|  1.51|  1.57|-0.04|-0.06| 0.11|-0.06|-0.08| 0.11|-0.07| 0.07| 0.06|-0.20|  1| 1.91| 28035|12.196|0.139|10.962|0.075| | 1.054|0.123|T|1.02|0.10|L| |10.8762|0.0037|0.042|156| |10.81|10.95|       | | | |          | |  | 1| | |S|  |   |       |     |     |    | |G| |      |          |          |          |0.73|            |  
H|       28103| |05 56 24.32|-14 10 04.9| 3.71| |G|089.10132627|-14.16803805| |  66.47|  -42.23|  139.02|  0.50|  0.44|  0.74|  0.65|  0.59| 0.03| 0.19|-0.10| 0.10|-0.19|-0.17|-0.25| 0.17|-0.26| 0.40|  2| 0.36| 28103| 4.108|0.002| 3.751|0.002| | 0.337|0.012|G|0.39|0.02|A| | 3.7888|0.0003|0.004|136| | 3.78| 3.80|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 40136|B-14 1286 |          |          |0.39|F1V         |4 
H|       28368| |05 59 37.74|+58 35 37.1|10.25|2|G|089.90726509|+58.59362838| |  73.58|    8.61| -248.72| 17.08| 12.76| 21.52| 20.51| 14.33| 0.09| 0.23| 0.03| 0.01| 0.12|-0.14| 0.12|-0.09| 0.16|-0.11|  0|     | 28368|12.145|0.174|10.561|0.075| | 1.480|0.020|G|1.95|0.12|I| |10.3450|0.0061|0.070| 89| |10.30|10.54|       |U|2| |05597+5835|I| 1| 1|X| | |  |   |       |     |     |    | |G|G|      |          |          |          |1.95|M1          |S 
H|       28442|T|06 00 19.80|-31 01 52.2| 7.85| |G|090.08251352|-31.03118047| |  66.82| -378.63| 1015.19| 32.83| 29.70| 24.41| 35.99| 34.64|-0.24|-0.03|-0.01|-0.82| 0.20| 0.17| 0.20|-0.78| 0.00|-0.23|  4|     | 28442| 9.741|0.033| 8.671|0.023| | 1.137|0.008|G|1.23|0.01|I| | 7.9975|0.0021|0.015| 76| | 7.97| 8.02|       |D| | |06003-3103|I| 1| 1|X| |S|  |   |       |     |     |    | | | | 40887|          |C-31  2902|P-31   976|1.23|K3/K4V      |3 
H|       28954| |06 06 40.55|+15 32 32.5| 6.76|1|H|091.66896343|+15.54235694| |  64.71| -122.30| -103.29|  0.80|  0.52|  0.91|  0.89|  0.57| 0.02| 0.32|-0.23|-0.04|-0.18| 0.21|-0.01|-0.42| 0.19| 0.35|  0|-0.49| 28954| 7.798|0.010| 6.852|0.006| | 0.814|0.004|G|0.85|0.00|H| | 6.9043|0.0022|0.015| 79| | 6.88| 6.94|       |U|2| |          | |  | 1| | | |  |   |       |     |     |    |S| | | 41593|B+15 1065 |          |          |0.84|K0          |S 
H|       29052| |06 07 43.86|-25 44 39.7|11.87| |G|091.93273415|-25.74436845| |  87.64| -184.15| -203.97|  1.43|  1.96|  2.61|  1.87|  2.42| 0.01| 0.07|-0.08| 0.08|-0.11| 0.00|-0.09| 0.10| 0.13|-0.05|  2|-0.24| 29052|      |     |      |     | | 1.600|0.027|G|2.60|0.07|I| |11.9293|0.0051|0.064|170| |11.82|12.03|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |G| |      |          |          |          |2.60|            |  
H|       29271| |06 10 14.20|-74 45 09.1| 5.08| |G|092.55918047|-74.75252790| |  98.54|  121.84| -212.82|  0.43|  0.43|  0.45|  0.41|  0.46|-0.11| 0.18|-0.03|-0.12|-0.04| 0.09|-0.04|-0.03|-0.04|-0.22|  3| 2.61| 29271| 5.981|0.003| 5.152|0.003| | 0.714|0.015|G|0.75|0.02|A| | 5.2164|0.0004|0.004|112| | 5.21| 5.22|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 43834|          |          |P-74   374|0.75|G5V         |X 
H|       29277| |06 10 19.63|+82 06 36.0|10.48| |G|092.58180602|+82.11000311| | 106.43|   50.26|-1336.86|  1.12|  1.09|  1.44|  1.24|  1.22| 0.04| 0.35| 0.02|-0.15| 0.00| 0.15|-0.02|-0.12|-0.01| 0.18|  0|-0.48| 29277|12.214|0.154|10.577|0.057| | 1.514|0.014|G|2.18|0.11|I| |10.5165|0.0037|0.033|109| |10.46|10.57|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |G| |      |          |          |          |2.18|M3          |S 
H|       29295| |06 10 34.70|-21 51 46.5| 8.15| |G|092.64458964|-21.86290752| | 173.19| -137.01| -714.06|  0.51|  0.77|  1.12|  0.61|  0.89|-0.24| 0.06|-0.11| 0.28|-0.09|-0.14|-0.11|-0.04| 0.27|-0.37|  0|-0.02| 29295|10.001|0.018| 8.346|0.009| | 1.487|0.008|G|2.01|0.02|A| | 8.1993|0.0012|0.016|183| | 8.17| 8.23|       | | | |          | |  | 1| | | |  |   |       |     |     |    | | | | 42581|B-21 1377 |          |          |2.01|M1/M2V      |4 
H|       29316|H|06 10 54.77|+10 19 13.1|10.41| |G|092.72819625|+10.32031841|A|  92.77|   57.62| -926.70|  6.98|  5.48|  4.56|  6.64|  5.21| 0.11| 0.06|-0.17|-0.71|-0.20| 0.26|-0.11|-0.86| 0.16| 0.21|  8| 0.70| 29316|      |     |      |     | | 1.450|0.014|G|1.81|0.06|I|*|10.4415|0.0054|0.031| 58|*|10.40|10.49|       |D| | |06109+1019|I| 1| 2|C| |A|AB| 25|  2.537|0.032| 2.06|0.21| |G| |      |B+10 1032 |          |          |1.81|M3          |S 
H|       29525| |06 13 12.46|+10 37 40.3| 6.43| |H|093.30190191|+10.62786588| |  55.20|   78.11| -297.10|  0.93|  0.61|  0.96|  1.41|  0.77| 0.28|-0.18|-0.39|-0.45|-0.36| 0.36|-0.28|-0.53| 0.29| 0.52|  0| 0.45| 29525| 7.251|0.005| 6.504|0.005| | 0.663|0.005|G|0.69|0.05|E| | 6.5624|0.0011|0.009| 80| | 6.55| 6.58|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 42807|B+10 1050 |          |          |0.69|G8V         |X 
H|       29568| |06 13 45.33|-23 51 43.9| 6.37|1|H|093.43885743|-23.86220749| |  59.90|  -47.06|  110.90|  0.32|  0.53|  0.75|  0.45|  0.62|-0.13| 0.15|-0.16| 0.19|-0.05|-0.01|-0.04|-0.18| 0.25|-0.23|  0| 0.67| 29568| 7.237|0.004| 6.445|0.003| | 0.713|0.006|G|0.76|0.01|H| | 6.5039|0.0011|0.013|232| | 6.48| 6.53|       |U|2| |          | |  | 1| | | |  |   |       |     |     |    |S| | | 43162|          |C-23  3577|P-23  1125|0.77|G5V         |4 
H|       29800| |06 16 26.57|+12 16 18.2| 5.04| |H|094.11070845|+12.27171030| |  51.00|   83.07|  186.28|  0.93|  0.64|  0.90|  1.15|  0.76| 0.43| 0.15|-0.28|-0.42|-0.58| 0.11|-0.44|-0.72| 0.26| 0.68|  0|-0.57| 29800| 5.544|0.003| 5.087|0.002| | 0.431|0.003|T|0.50|0.00|L| | 5.1382|0.0005|0.005|104| | 5.13| 5.14|       |C| | |06165+1216|I| 1| 1| | | |  |   |       |     |     |    |S| | | 43386|B+12 1084 |          |          |0.50|F5IV-V      |X 
H|       29860| |06 17 16.25|+05 05 58.9| 5.70| |G|094.31770235|+05.09969578| |  51.76| -189.37|  171.18|  0.70|  0.46|  0.78|  0.71|  0.50| 0.12| 0.34|-0.06|-0.23|-0.08|-0.18|-0.11|-0.46| 0.03| 0.05|  0|-0.44| 29860| 6.447|0.004| 5.772|0.003| | 0.610|0.000|G|0.69|0.02|A| | 5.8306|0.0006|0.006|110| | 5.82| 5.84|       |C| | |06172+0505|I| 1| 1| | | |  |   |       |     |     |    |S| | | 43587|B+05 1168 |          |          |0.69|G0.5Vb      |X 
H|       30630| |06 26 10.32|+18 45 26.3| 6.78|1|H|096.54301206|+18.75730314| |  68.20| -119.32| -164.06|  1.01|  0.60|  1.10|  1.06|  0.76| 0.04| 0.57|-0.16| 0.07| 0.06|-0.12| 0.12| 0.00| 0.16| 0.12|  4| 1.71| 30630| 8.024|0.011| 6.912|0.011| | 0.938|0.009|G|0.98|0.01|I| | 6.9303|0.0022|0.016| 43| | 6.90| 6.96|       |U|2| |06262+1845|I| 1| 1| | |S|  |   |       |     |     |    |S| |P| 45088|B+18 1214 |          |          |0.93|K0          |S 
H|       30756| |06 27 45.94|+20 46 59.6| 8.59| |H|096.94143388|+20.78322960|B|  55.52|   44.15|  -30.28| 61.74| 42.68| 33.89| 31.60| 25.37|-0.15| 0.49|-0.38| 0.03|-0.11| 0.24| 0.15|-0.38| 0.38| 0.08|  2| 0.73| 30756| 9.622|0.046| 8.420|0.029|B| 1.029|0.042|T|1.00|0.03|L| | 8.7845|0.1952|     |   |B|     |     |       | | | |06278+2048|I| 2| 1|C|I|D|  |   |       |     |     |    | | |D|257498|B+20 1426 |          |          |0.70|G0          |S 
H|       30920| |06 29 23.00|-02 48 44.9|11.12| |G|097.34581300|-02.81247539| | 242.89|  694.73| -618.62|  2.11|  2.03|  2.64|  3.00|  2.48| 0.24| 0.16|-0.44|-0.45|-0.27|-0.24|-0.41|-0.41|-0.05| 0.53|  0| 0.58| 30920|      |     |      |     | | 1.690|0.020|G|3.04|0.02|A| |10.9842|0.0055|0.034| 63| |10.93|11.04|       |C| | |06294-0249|I| 1| 1|G| | |  |   |       |     |     |    | |G| |      |          |          |          |3.04|M4.5Ve      |K 
H|       31293| |06 33 43.98|-75 37 50.4|10.35|2|H|098.43325369|-75.63066752|A| 114.18| -290.42|  278.52|  4.02|  3.62|  3.18|  3.40|  3.80|-0.05| 0.36|-0.07|-0.04|-0.05| 0.02|-0.04| 0.00| 0.02|-0.14|  0| 0.26| 31293|12.290|0.220|10.556|0.067|A|      |     | |    |    |T| |10.4985|0.0409|0.079| 94|A|10.31|10.58|       |U| | |06337-7538|M| 2| 1|C|P|D|  |   |       |     |     |    | |G|D|      |          |          |          |0.74|            |  
H|       31292| |06 33 47.54|-75 37 32.2|11.41|3|H|098.44808629|-75.62561416|B| 119.54| -308.79|  256.54| 28.23| 25.04| 13.42| 14.37| 16.07|-0.06| 0.37| 0.00|-0.04|-0.06| 0.04|-0.04| 0.08| 0.03|-0.16|  0| 0.26| 31292|      |     |      |     | |      |     | |    |    |T| |11.4903|0.0817|     |   |B|     |     |       |U| | |06337-7538|M| 2| 1|C|I|D|  |   |       |     |     |    | | |D|      |          |          |          |0.75|            |  
H|       31300| |06 33 50.42|-58 31 49.4|11.62|2|G|098.46009459|-58.53039331| |  61.28| -400.00|  795.86|  1.68|  1.92|  1.89|  1.86|  2.15|-0.01|-0.02| 0.08| 0.07|-0.07|-0.13|-0.05| 0.14| 0.10|-0.11|  3| 0.22| 31300|      |     |      |     | | 1.500|0.015|G|2.39|0.00|A| |11.6409|0.0073|0.049| 98| |11.53|11.72|       |U| | |          | |  | 1| | | |  |   |       |     |     |    | |D| |      |          |          |          |2.39|M           |S 
H|       31555| |06 36 18.40|-40 00 24.2|10.60| |G|099.07666156|-40.00673573| |  51.51| -226.06|   42.59|  1.12|  1.66|  1.52|  1.39|  1.98| 0.12| 0.10|-0.17|-0.12|-0.08| 0.03|-0.05|-0.14|-0.20| 0.17|  6| 1.28| 31555|12.231|0.167|10.667|0.066| | 1.459|0.015|G|1.85|0.07|I| |10.6712|0.0044|0.036|103| |10.62|10.74|       | | | |          | |  | 1|G| | |  |   |       |     |     |    | |G| |      |          |          |          |1.85|            |  
H|       31592| |06 36 41.00|-19 15 20.6| 3.95| |H|099.17082883|-19.25570928| |  50.41|   62.32|  -69.91|  0.39|  0.41|  0.70|  0.47|  0.49|-0.18| 0.20|-0.30| 0.22| 0.13|-0.07| 0.06|-0.34| 0.31|-0.35|  0|-0.45| 31592| 5.316|0.002| 4.070|0.002| | 1.037|0.041|G|1.02|0.02|A| | 4.1200|0.0004|0.004|146| | 4.11| 4.13|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 47205|B-19 1502 |          |P-19  1369|1.02|K1III+...   |4 
H|       31634|H|06 37 11.08|-50 02 17.9| 9.61| |G|099.29616953|-50.03829704|A|  66.11|  159.04|   13.58|  1.55|  1.64|  1.61|  1.67|  1.66|-0.06| 0.16|-0.02| 0.04|-0.01| 0.18| 0.02|-0.08| 0.06|-0.10|  0|-0.14| 31634|11.499|0.086| 9.855|0.033|A| 1.456|0.015|G|1.90|0.01|A|*| 9.6777|0.0025|0.020| 95|*| 9.65| 9.71|       |D| | |06372-5002|I| 1| 2|C| |A|AB|205|  2.175|0.025| 2.66|0.12| | | |      |          |C-49  2340|P-49   990|1.90|K0          |S 
H|       31635| |06 37 11.27|+17 33 50.4| 9.63| |G|099.29694468|+17.56399483| | 101.59| -775.53|  331.80|  2.87|  2.12|  2.35|  3.06|  2.39|-0.29| 0.40|-0.18|-0.64| 0.20| 0.06| 0.20|-0.77| 0.01|-0.23|  0| 1.55| 31635|      |     |      |     | | 1.480|0.019|G|1.95|0.11|I| | 9.6950|0.0050|0.021| 35| | 9.67| 9.73|       | | | |06372+1734|I| 1| 1| | |S|  |   |       |     |     |    | |G| |260655|B+17 1320 |          |          |1.95|M1:         |S 
H|       31862| |06 39 38.05|-55 36 34.9| 9.80| |H|099.90853351|-55.60970381| |  76.47| -394.43|   12.72|  0.98|  1.01|  1.05|  1.18|  1.21|-0.01| 0.02|-0.08| 0.25| 0.00| 0.12|-0.01| 0.06|-0.06|-0.11|  2| 0.70| 31862|11.561|0.098| 9.937|0.037| | 1.377|0.067|G|1.62|0.12|I| | 9.9016|0.0027|0.023| 88| | 9.87| 9.93|       |C| | |          | |  | 1| | | |  |   |       |     |     |    | |G| |      |          |C-55  1514|P-55  1035|1.62|K7V         |S 
H|       32010| |06 41 15.58|+23 57 30.2| 8.08| |H|100.31491611|+23.95838794| |  57.07|  206.01| -276.84|  1.22|  0.64|  1.37|  1.51|  0.88| 0.05| 0.34|-0.17| 0.05|-0.15| 0.24| 0.11|-0.50| 0.28| 0.43|  0|-0.95| 32010| 9.427|0.024| 8.213|0.015| | 1.021|0.021|G|1.07|0.03|I| | 8.2173|0.0015|0.012| 75| | 8.20| 8.24|       |C| | |          | |  | 1| | | |  |   |       |     |     |    | | | | 47752|B+24 1357 |          |          |1.07|K2          |S 
H|       32349| |06 45 09.25|-16 42 47.3|-1.44|2|G|101.28854105|-16.71314306|+| 379.21| -546.01|-1223.08|  1.21|  1.04|  1.58|  1.33|  1.24| 0.05| 0.22|-0.30|-0.50| 0.13|-0.31| 0.12|-0.54| 0.32|-0.05|  0|     | 32349|      |     |      |     | | 0.009|0.007|G|-.02|0.00|A| |-1.0876|0.0024|0.040|159| |-1.17|-0.98|       |U| | |06451-1643|I| 1| 1|O| | |  |   |       |     |     |    |S| |X| 48915|B-16 1591 |          |          |-.02|A0m...      |4 
H|       32362| |06 45 17.43|+12 53 45.8| 3.35| |H|101.32263980|+12.89605513| |  57.02| -115.16| -190.91|  0.74|  0.43|  0.83|  0.67|  0.50|-0.10| 0.54|-0.10|-0.15| 0.07|-0.31| 0.04|-0.43|-0.07| 0.08|  0|-1.42| 32362| 3.879|0.003| 3.393|0.002| | 0.443|0.008|G|0.48|0.03|C| | 3.4417|0.0005|0.004| 86| | 3.44| 3.45|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 48737|B+13 1396 |          |          |0.48|F5IV        |X 
H|       32439| |06 46 14.47|+79 33 58.6| 5.44| |H|101.56028979|+79.56627808| |  56.02|  -99.03| -603.61|  0.39|  0.41|  0.53|  0.44|  0.52| 0.02| 0.28|-0.09| 0.08| 0.04| 0.01| 0.07| 0.09| 0.09| 0.08|  1|-0.37| 32439| 6.057|0.003| 5.502|0.003| | 0.525|0.003|T|0.60|0.00|L| | 5.5505|0.0006|0.005|134| | 5.54| 5.56|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 46588|B+79  212 |          |          |0.59|F8V         |X 
H|       32480| |06 46 44.34|+43 34 37.3| 5.24| |H|101.68474593|+43.57702483| |  60.56|   -0.28|  165.49|  0.63|  0.44|  0.73|  0.82|  0.55|-0.06| 0.13|-0.10| 0.13|-0.18| 0.06|-0.12|-0.26| 0.12| 0.03|  0|-0.33| 32480| 5.930|0.005| 5.308|0.004| | 0.575|0.005|T|0.65|0.01|L| | 5.3677|0.0006|0.004| 73| | 5.36| 5.38|       |C| | |06467+4335|I| 1| 1| | | |  |   |       |     |     |    |S| | | 48682|B+43 1595 |          |          |0.64|G0V         |X 
H|       32560| |06 47 38.16|+37 31 05.3|12.06| |G|101.90899326|+37.51813267| |  64.91| -225.66| -935.54|  2.93|  1.80|  3.37|  3.50|  2.32|-0.13| 0.39| 0.14|-0.02|-0.14|-0.09|-0.16|-0.38|-0.06|-0.24|  0| 1.35| 32560|11.861|0.166|11.717|0.222| |-0.098|0.049|G|-.08|0.06|H| |12.0918|0.0083|0.055| 84| |11.96|12.19|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |G| |      |          |          |          |-.08|DAn         |S 
H|       32769| |06 49 56.73|+60 20 04.4| 8.59| |G|102.48636188|+60.33454634| |  60.96|  251.88|  410.14|  0.95|  0.92|  1.30|  1.10|  1.10| 0.00| 0.33| 0.04| 0.29| 0.06| 0.07| 0.14| 0.26| 0.28| 0.01|  0| 0.87| 32769|10.114|0.034| 8.730|0.019| | 1.209|0.006|G|1.35|0.01|I| | 8.7039|0.0025|0.021| 74| | 8.67| 8.74|       | | | |          | |  | 1| | | |  |   |       |     |     |    | | | | 48948|B+60 1003 |          |          |1.35|M0p         |X 
H|       32919| |06 51 32.60|+47 22 10.2| 8.95| |H|102.88585412|+47.36950310| |  53.12| -247.10| -692.77|  1.10|  0.72|  1.23|  1.38|  1.03| 0.12| 0.30|-0.11|-0.21|-0.23| 0.03|-0.15|-0.43| 0.19| 0.23|  0| 0.44| 32919|10.527|0.050| 9.089|0.025| | 1.232|0.004|G|1.39|0.00|I| | 9.0709|0.0023|0.014| 64| | 9.05| 9.09|       |C| | |          | |  | 1| | | |  |   |       |     |     |    | | | | 49601|B+47 1355 |          |          |1.39|K2          |S 
H|       32984| |06 52 18.37|-05 10 25.3| 6.58| |H|103.07653738|-05.17370508| | 114.94| -544.41|   -3.30|  0.72|  0.54|  0.86|  0.79|  0.61|-0.10| 0.26|-0.37|-0.34|-0.06|-0.07|-0.02|-0.39| 0.25|-0.08|  0| 2.95| 32984| 7.969|0.009| 6.706|0.005| | 1.071|0.008|T|1.04|0.01|L| | 6.7196|0.0008|0.007| 87| | 6.71| 6.73|       |C| | |06523-0511|I| 1| 1| | | |  |   |       |     |     |    |S| | | 50281|B-05 1844 |          |          |1.14|K3V         |X 
H|       33142| |06 54 03.64|+60 52 27.0|11.01| |G|103.51517922|+60.87417353| |  94.02|  494.25| -991.36|  1.51|  1.30|  2.18|  2.12|  1.58| 0.25| 0.17|-0.01| 0.30|-0.07| 0.07|-0.06| 0.04| 0.22| 0.06|  0| 2.08| 33142|      |     |      |     | | 1.552|0.020|G|2.45|0.08|I| |10.9764|0.0037|0.032|117| |10.91|11.03|       | | | |          | |  | 1| | |S|  |   |       |     |     |    | |G| |      |          |          |          |2.45|M:          |S 
H|       33226| |06 54 49.47|+33 16 08.9| 9.89| |G|103.70610465|+33.26914569| | 181.32| -729.33| -399.31|  1.67|  0.87|  1.87|  2.06|  1.33| 0.05| 0.45|-0.18|-0.01|-0.12| 0.00| 0.07|-0.45| 0.23| 0.33|  0|-0.23| 33226|      |     |      |     | | 1.580|0.040|G|2.56|0.09|I| |10.0119|0.0032|0.025| 73| | 9.97|10.05|       |C| | |          | |  | 1| | | |  |   |       |     |     |    | |G| |265866|          |          |          |2.56|K:...       |S 
H|       33277| |06 55 18.69|+25 22 32.3| 5.74| |H|103.82787799|+25.37563643| |  57.89|  -35.75|   25.14|  0.84|  0.48|  0.90|  1.01|  0.59|-0.02| 0.39|-0.17| 0.16|-0.03| 0.18| 0.13|-0.37| 0.11| 0.29|  2|-0.78| 33277| 6.479|0.004| 5.819|0.004| | 0.573|0.010|G|0.70|0.07|F| | 5.8774|0.0005|0.004| 73| | 5.87| 5.88|       |D| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 50692|B+25 1496 |          |          |0.70|G0V         |X 
H|       33428| |06 57 04.63|+30 45 25.3| 9.68| |G|104.26929658|+30.75703466| |  53.67|   82.38| -224.57|  1.81|  1.04|  1.86|  4.02|  1.89| 0.15| 0.09|-0.17| 0.21|-0.16| 0.22| 0.22|-0.44| 0.17| 0.74|  5| 1.16| 33428|11.797|0.123| 9.834|0.037| | 1.359|0.005|G|1.59|0.01|I| | 9.8170|0.0034|0.023| 62| | 9.79| 9.85|       |C| | |          | |  | 1| | | |  |   |       |     |     |    | |G| |266611|B+30 1367a|          |          |1.59|M0          |S 
H|       33499|H|06 57 47.50|-44 17 27.9|10.81| |G|104.44792505|-44.29109677|A| 124.62|-1102.25|  -42.57|  3.67|  4.91|  2.64|  3.47|  4.58|-0.11| 0.09| 0.00|-0.17| 0.00|-0.12| 0.03|-0.21| 0.12|-0.12|  7| 0.38| 33499|      |     |      |     | | 1.636|0.013|G|2.69|0.03|I|*|10.8230|0.0048|0.040|101|*|10.74|10.90|       |D| | |06578-4417|I| 1| 2|C| |D|AB|354|  1.268|0.019| 0.02|0.07| |G|D|      |          |C-44  3045|P-44  1190|2.69|M4+...      |S 
H|       33690| |06 59 59.85|-61 20 12.6| 6.81|1|H|104.99938315|-61.33682491| |  54.33| -161.19|  264.54|  0.52|  0.49|  0.54|  0.54|  0.61| 0.00|-0.02| 0.04|-0.01|-0.08| 0.10|-0.14|-0.17| 0.20|-0.15|  1| 0.53| 33690| 7.805|0.007| 6.905|0.006| | 0.786|0.024|G|0.82|0.02|A| | 6.9585|0.0016|0.015|112| | 6.94| 6.98|       |U| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 53143|          |C-61  1535|P-61   754|0.82|K0IV-V      |X 
H|       33817| |07 01 13.61|-25 56 55.7| 6.71|1|H|105.30669354|-25.94881574| |  68.42|  206.58|   40.89|  0.38|  0.58|  0.72|  0.48|  0.72| 0.10| 0.04|-0.12| 0.04|-0.29|-0.10|-0.18| 0.11|-0.07| 0.12|  0|-0.62| 33817| 7.839|0.006| 6.806|0.004| | 0.882|0.022|G|0.91|0.02|A| | 6.8539|0.0009|0.012|209| | 6.83| 6.87|       |M| | |          | |  | 1|G| | |  |   |       |     |     |    |S| | | 52698|          |C-25  3913|P-25  1829|0.91|K1V         |4 
H|       33955| |07 02 43.04|-06 47 54.5| 8.38| |G|105.67931488|-06.79846402| |  53.47| -200.84| -313.35|  0.94|  0.69|  1.13|  1.05|  0.85|-0.01| 0.37| 0.00|-0.20| 0.03| 0.02| 0.03|-0.30|-0.01| 0.01|  0|-0.99| 33955| 9.795|0.093| 8.416|0.047| | 1.078|0.008|G|1.14|0.01|I| | 8.4925|0.0019|0.014| 76| | 8.46| 8.52|       |C| | |          | |  | 1| | | |  |   |       |     |     |    | | | | 52919|B-06 1902 |          |          |1.14|K5V         |X 
H|       34017| |07 03 30.35|+29 20 20.7| 5.93| |H|105.87647681|+29.33909345| |  52.37|  155.73| -828.01|  0.82|  0.49|  0.84|  1.04|  0.65| 0.07| 0.34| 0.04| 0.21| 0.19| 0.12| 0.24|-0.26| 0.07| 0.16|  0| 1.77| 34017| 6.664|0.006| 6.002|0.004| | 0.595|0.008|G|0.74|0.07|F| | 6.0634|0.0008|0.006| 71| | 6.05| 6.08|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 52711|B+29 1441 |          |          |0.74|G4V         |X 
H|       34052| |07 03 50.30|-43 33 44.3| 8.67| |G|105.95956909|-43.56229292| |  58.89|  -75.43|  401.32|  0.72|  0.95|  0.94|  0.75|  2.10|-0.04|-0.01|-0.15| 0.09|-0.03| 0.05|-0.03| 0.37|-0.37|-0.18|  0|-0.07| 34052|10.224|0.030| 8.820|0.016| | 1.180|0.012|G|1.35|0.02|A| | 8.8041|0.0017|0.019|114| | 8.78| 8.83|       |C| | |07039-4336|I| 3| 1|G| | |  |   |       |     |     |    | | | | 53680|          |C-43  2904|P-43  1184|1.35|K5V...      |X 
H|       34065| |07 03 57.40|-43 36 32.3| 5.56| |G|105.98916816|-43.60898397|A|  61.54| -102.70|  388.95|  1.09|  1.25|  1.05|  1.04|  1.49|-0.04| 0.09|-0.04| 0.09| 0.05| 0.01| 0.05|-0.02|-0.11|-0.07|  5| 2.08| 34065| 6.291|0.005| 5.606|0.004|A| 0.624|0.009|G|0.73|0.03|A| | 5.7033|0.0320|0.053|112|A| 5.59| 5.75|       |D| | |07039-4336|I| 3| 1|C|P|A|  |   |       |     |     |    |S| | | 53705|          |C-43  2906|          |0.73|G3V...      |X 
H|       34069| |07 03 59.00|-43 36 44.2| 6.83| |G|105.99585067|-43.61228317|B|  66.29| -103.02|  396.46| 19.99| 21.67|  6.81|  7.01| 10.13| 0.01| 0.07|-0.05| 0.01| 0.07| 0.04| 0.07|-0.04|-0.14|-0.04|  5| 2.08| 34069|      |     |      |     | | 0.779|0.020|G|0.83|0.01|L| | 7.0459|0.0909|     |   |B|     |     |       |D| | |07039-4336|I| 3| 1|C|I|A|  |   |       |     |     |    |S| | | 53706|          |C-43  2907|          |0.83|K0V         |X 
H|       34104| |07 04 17.78|-10 30 24.6|10.95| |G|106.07408227|-10.50682727| |  64.96| -118.40| -817.34|  2.26|  2.00|  2.74|  2.96|  2.31| 0.10| 0.22| 0.05|-0.17|-0.10|-0.09|-0.11|-0.35| 0.08|-0.17|  0| 0.70| 34104|      |     |      |     | | 1.535|0.020|G|2.55|0.00|A| |11.2534|0.0045|0.037| 73| |11.19|11.31|       |D| | |          | |  | 1| | | |  |   |       |     |     |    | |D| |      |          |          |          |2.55|M5          |S 
H|       34115| |07 04 25.40|+68 17 19.2|11.95| |G|106.10581565|+68.28866968| |  65.44|  346.92|   54.34|  1.73|  2.02|  2.88|  1.57|  2.07| 0.15| 0.14|-0.05|-0.42|-0.01|-0.12| 0.01|-0.18| 0.08| 0.14|  1| 1.47| 34115|      |     |      |     | | 1.527|0.020|G|2.28|0.14|I| |11.9933|0.0068|0.061|140| |11.86|12.08|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |D| |      |          |          |          |2.28|M5          |S 
