26335, 8.780000, 84.129134, 11.328006, 87.900000, 1.415000, K7,0,0,0,
26394, 5.650000, 84.286636, -80.471675, 54.920000, 0.600000, G3IV,0,HD 39091,HR 2022,
26779, 6.210000, 85.334721, 53.482330, 81.690000, 0.840000, K1V,05413+5329,0,0,
26801, 9.780000, 85.378028, 53.491058, 80.130000, 1.473000, M1,05413+5329,0,0,
26857, 11.560000, 85.533636, 12.493155, 172.780000, 1.675000, M5,0,0,0,
27072, 3.590000, 86.116562, -22.447487, 111.490000, 0.481000, F7V,05445-2226,HD 38393,HR 1983,
27188, 9.020000, 86.449596, 62.238686, 73.040000, 1.379000, M0,0,0,0,
27321, 3.850000, 86.821181, -51.066713, 51.870000, 0.171000, A3V,0,HD 39060,HR 2020,
27359, 10.720000, 86.916762, -36.328266, 66.710000, 1.476000, M2,0,0,0,
27435, 5.970000, 87.145434, -4.094087, 64.250000, 0.639000, G4V,0,0,0,
27887, 7.170000, 88.517922, -60.023325, 77.950000, 0.935000, K3V,0,0,0,
27913, 4.390000, 88.596183, 20.276415, 115.430000, 0.594000, G0V,05544+2017,HD 39587,HR 2047,
28035, 10.700000, 88.929199, -26.856481, 68.580000, 1.054000, DEFAULT,0,0,0,
28103, 3.710000, 89.101326, -14.168038, 66.470000, 0.337000, F1V,0,HD 40136,HR 2085,
28368, 10.250000, 89.907265, 58.593628, 73.580000, 1.480000, M1,05597+5835,0,0,
28442, 7.850000, 90.082514, -31.031180, 66.820000, 1.137000, K3/K4V,06003-3103,0,0,
28954, 6.760000, 91.668963, 15.542357, 64.710000, 0.814000, K0,0,0,0,
29052, 11.870000, 91.932734, -25.744368, 87.640000, 1.600000, DEFAULT,0,0,0,
29271, 5.080000, 92.559180, -74.752528, 98.540000, 0.714000, G5V,0,HD 43834,HR 2261,
29277, 10.480000, 92.581806, 82.110003, 106.430000, 1.514000, M3,0,0,0,
29295, 8.150000, 92.644590, -21.862908, 173.190000, 1.487000, M1/M2V,0,0,0,
29316, 10.410000, 92.728196, 10.320318, 92.770000, 1.450000, M3,06109+1019,0,0,
29525, 6.430000, 93.301902, 10.627866, 55.200000, 0.663000, G8V,0,0,0,
29568, 6.370000, 93.438857, -23.862207, 59.900000, 0.713000, G5V,0,0,0,
29800, 5.040000, 94.110708, 12.271710, 51.000000, 0.431000, F5IV-V,06165+1216,HD 43386,HR 2241,
29860, 5.700000, 94.317702, 5.099696, 51.760000, 0.610000, G0.5Vb,06172+0505,0,0,
30630, 6.780000, 96.543012, 18.757303, 68.200000, 0.938000, K0,06262+1845,0,0,
30756, 8.590000, 96.941434, 20.783230, 55.520000, 1.029000, G0,06278+2048,HD 257498,HR ,
30920, 11.120000, 97.345813, -2.812475, 242.890000, 1.690000, M4.5Ve,06294-0249,0,0,
31293, 10.350000, 98.433254, -75.630668, 114.180000, 0.000000, DEFAULT,06337-7538,0,0,
31292, 11.410000, 98.448086, -75.625614, 119.540000, 0.000000, DEFAULT,06337-7538,0,0,
31300, 11.620000, 98.460095, -58.530393, 61.280000, 1.500000, M,0,0,0,
31555, 10.600000, 99.076662, -40.006736, 51.510000, 1.459000, DEFAULT,0,0,0,
31592, 3.950000, 99.170829, -19.255709, 50.410000, 1.037000, K1III+...,0,HD 47205,HR 2429,
31634, 9.610000, 99.296170, -50.038297, 66.110000, 1.456000, K0,06372-5002,0,0,
31635, 9.630000, 99.296945, 17.563995, 101.590000, 1.480000, M1:,06372+1734,0,0,
31862, 9.800000, 99.908534, -55.609704, 76.470000, 1.377000, K7V,0,0,0,
32010, 8.080000, 100.314916, 23.958388, 57.070000, 1.021000, K2,0,0,0,
32349, -1.440000, 101.288541, -16.713143, 379.210000, 0.009000, A0m...,06451-1643,HD 48915,HR 2491,
32362, 3.350000, 101.322640, 12.896055, 57.020000, 0.443000, F5IV,0,HD 48737,HR 2484,
32439, 5.440000, 101.560290, 79.566278, 56.020000, 0.525000, F8V,0,0,0,
