89937, 3.550000, 275.259746, 72.733698, 124.110000, 0.489000, F7Vvar      
91262, 0.030000, 279.234108, 38.782993, 128.930000, -0.001000, A0Vvar      
91768, 8.940000, 280.700906, 59.626016, 280.280000, 1.504000, K5          
91772, 9.700000, 280.702124, 59.622361, 284.480000, 1.561000, K5          
92403, 10.370000, 282.453983, -23.835765, 336.480000, 1.510000, M3.5Ve      
93449, 11.570000, 285.473648, -36.952240, 121.750000, 0.000000, A5IIevar    
93873, 10.770000, 286.774431, 20.888888, 115.910000, 1.570000, M2          
93899, 10.760000, 286.806268, 20.877825, 112.820000, 1.570000, M2          
94761, 9.120000, 289.231650, 5.172141, 170.260000, 1.464000, M3.5V       
96100, 4.670000, 293.085777, 69.665402, 173.410000, 0.786000, K0V         
97649, 0.760000, 297.694509, 8.867385, 194.440000, 0.221000, A7IV-V      
99240, 3.550000, 302.174417, -66.179321, 163.730000, 0.751000, G5IV-Vvar   
99461, 5.320000, 302.798368, -36.097384, 165.240000, 0.868000, K2V         
99701, 7.970000, 303.469802, -45.163632, 161.170000, 1.431000, M0V         
99825, 5.730000, 303.819075, -27.032536, 113.330000, 0.878000, K3V         
101180, 10.540000, 307.630929, 65.448870, 125.620000, 1.542000, M3          
102409, 8.810000, 311.288918, -31.340024, 100.590000, 1.470000, M1Ve        
103039, 11.410000, 313.138352, -16.974813, 182.150000, 1.653000, NA            
103096, 8.550000, 313.332453, 62.156272, 141.950000, 1.483000, M2V         
104214, 5.200000, 316.711813, 38.741494, 287.130000, 1.069000, K5V         
104217, 6.050000, 316.717468, 38.734414, 285.420000, 1.309000, K7V         
105090, 6.690000, 319.323797, -38.864575, 253.370000, 1.397000, M1/M2V      
105858, 4.210000, 321.610384, -65.368144, 108.500000, 0.494000, F6V         
106106, 10.330000, 322.400815, 17.642376, 148.290000, 1.620000, M4          
106255, 11.960000, 322.824671, -9.790532, 124.820000, 1.703000, M4e...      
106440, 8.660000, 323.391734, -49.007018, 202.530000, 1.521000, M1V         
108706, 11.990000, 330.303657, 28.306817, 111.570000, 1.718000,  NA           
108870, 4.690000, 330.822665, -56.779806, 275.760000, 1.056000, K5V         
109388, 10.410000, 332.415341, -4.640681, 113.970000, 1.531000, M3          
110893, 9.590000, 337.001740, 57.697020, 249.520000, 1.613000, M2V         
111802, 9.060000, 339.688728, -20.620940, 115.710000, 1.466000, M0Vpe       
112460, 10.290000, 341.709612, 44.335108, 198.070000, 1.540000, M4.5Ve      
113020, 10.160000, 343.317316, -14.262058, 212.690000, 1.597000, M5          
113229, 10.420000, 343.949571, -75.456091, 116.020000, 1.485000, K           
113283, 6.480000, 344.099278, -31.565179, 130.940000, 1.094000, K4Vp        
113296, 8.680000, 344.147642, 16.554122, 145.270000, 1.507000, M2:         
113368, 1.170000, 344.411773, -29.621837, 130.080000, 0.145000, A3V         
113576, 7.880000, 345.069549, -22.524488, 122.800000, 1.379000, K5/M0V      
114046, 7.350000, 346.446521, -35.856297, 303.900000, 1.483000, M2/M3V      
114110, 12.240000, 346.662032, -14.872397, 216.520000, 0.000000,  NA          
114176, 12.280000, 346.831366, -32.268199, 147.950000, 0.000000,    NA         
114622, 5.570000, 348.311431, 57.167638, 153.240000, 1.000000, K3Vvar      
116132, 10.050000, 352.965979, 19.937411, 160.060000, 1.190000, M6Ve        
117473, 8.980000, 357.299774, 2.403577, 167.510000, 1.460000, M2V
