H|       22449| |04 49 50.14|+06 57 40.5| 3.19| |G|072.45890935|+06.96124744| | 124.60|  463.44|   11.62|  0.84|  0.60|  0.95|  0.93|  0.77| 0.40| 0.47| 0.00| 0.22| 0.24|-0.02| 0.16| 0.51|-0.04| 0.54|  0|-0.04| 22449| 3.745|0.003| 3.241|0.003| | 0.484|0.003|T|0.53|0.02|A| | 3.2862|0.0005|0.004| 64| | 3.28| 3.29|       |C| | |04499+0657|I| 1| 1| | | |  |   |       |     |     |    |S| | | 30652|B+06  762 |          |          |0.53|F6V         |X 
H|       23311| |05 00 48.68|-05 45 03.5| 6.22| |H|075.20282168|-05.75097923| | 113.46|  550.74|-1109.30|  0.73|  0.53|  0.82|  1.00|  0.68| 0.02| 0.12|-0.21| 0.34| 0.08|-0.10| 0.05| 0.35|-0.10| 0.02|  0| 0.69| 23311| 7.609|0.010| 6.344|0.007| | 1.049|0.011|G|1.10|0.02|A| | 6.3630|0.0009|0.006| 65| | 6.35| 6.37|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 32147|B-05 1123 |          |          |1.10|K3V         |X 
H|       23452|H|05 02 28.51|-21 15 22.0| 8.31| |G|075.61879215|-21.25610576|A| 117.38| -141.55| -221.74|  1.34|  1.42|  1.81|  1.28|  1.38|-0.15| 0.05|-0.32| 0.07|-0.16| 0.13|-0.15| 0.10|-0.29|-0.47|  0| 2.21| 23452|10.229|0.026| 8.566|0.012|*| 1.430|0.011|G|1.81|0.02|A|*| 8.3933|0.0016|0.017|106|*| 8.36| 8.43|       |D| | |05025-2115|I| 1| 2|C| |A|AB| 43|  1.007|0.011| 2.06|0.04| | | | 32450|B-21 1051 |          |          |1.81|M0V         |4 
H|       23512| |05 03 20.22|-17 22 20.8|11.71| |G|075.83426652|-17.37245290| | 107.86| -226.25| -447.88|  2.21|  1.88|  2.95|  2.47|  2.25|-0.08| 0.23|-0.05|-0.33|-0.08| 0.15|-0.04|-0.07|-0.24|-0.38|  2|-1.35| 23512|      |     |      |     | | 1.661|0.020|G|2.76|0.06|I| |11.7522|0.0068|0.061| 92| |11.67|11.84|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |D| |      |          |          |          |2.76|K:          |S 
H|       23932| |05 08 34.74|-18 10 07.1|10.28| |G|077.14473389|-18.16864510| | 107.30|  503.75|-1400.17|  1.26|  1.34|  2.00|  1.24|  1.45|-0.06| 0.26|-0.26|-0.26|-0.15| 0.09|-0.15| 0.03|-0.26|-0.22|  0| 0.29| 23932|      |     |      |     | | 1.520|0.013|G|2.64|0.00|A| |10.2527|0.0044|0.035| 97| |10.20|10.31|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |G| |      |          |          |          |2.64|M5          |S 
H|       24186| |05 11 35.21|-45 00 16.2| 8.86|2|G|077.89672045|-45.00448677| | 255.26| 6506.05|-5731.39|  0.74|  0.77|  0.86|  0.95|  0.90|-0.10| 0.17|-0.06|-0.10|-0.09| 0.00|-0.05|-0.02| 0.07|-0.23|  0| 0.54| 24186|      |     |      |     | | 1.543|0.020|G|1.96|0.00|A| | 8.9320|0.0025|0.028| 94| | 8.90| 9.22|       |U|2| |          | |  | 1| | | |  |   |       |     |     |    | | | | 33793|          |C-45  1841|P-44   612|1.96|M0V         |X 
H|       25578| |05 28 00.27|+09 38 44.8|12.48| |G|082.00110606|+09.64577431| | 115.04| -194.06| -759.52|  4.91|  2.62|  5.22|  4.80|  2.74| 0.23| 0.51| 0.01|-0.15| 0.09| 0.00| 0.02| 0.39|-0.04| 0.33|  0| 1.09| 25578|      |     |      |     | | 1.653|0.010|G|2.69|0.02|A| |12.4665|0.0130|0.082| 63| |12.24|12.61|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |D| |      |          |          |          |2.69|M5          |S 
H|       25878| |05 31 26.95|-03 40 19.7| 7.97| |G|082.86229396|-03.67214214| | 175.72|  763.05|-2092.89|  0.93|  0.65|  1.20|  1.15|  0.73| 0.10| 0.22|-0.13| 0.06| 0.04| 0.03|-0.02| 0.23|-0.26| 0.14|  2| 1.89| 25878| 9.844|0.024| 8.144|0.011| | 1.474|0.009|G|2.08|0.01|A| | 8.0146|0.0017|0.017| 89| | 7.99| 8.04|       | | | |05314-0341|I| 1| 1| | | |  |   |       |     |     |    | | | | 36395|B-03 1123 |          |          |2.08|M1V         |X 
H|       26857| |05 42 08.07|+12 29 35.4|11.56| |G|085.53363564|+12.49315500| | 172.78| 1999.05|-1570.64|  3.23|  1.83|  3.88|  2.67|  1.67|-0.24| 0.55|-0.38|-0.25|-0.17| 0.10| 0.03|-0.65| 0.23| 0.03|  0| 0.71| 26857|      |     |      |     | | 1.675|0.032|G|2.83|0.02|A| |11.4553|0.0059|0.047|107| |11.37|11.53|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |D| |      |          |          |          |2.83|M5          |S 
H|       27072| |05 44 27.97|-22 26 51.0| 3.59| |G|086.11656241|-22.44748663| | 111.49| -292.42| -368.45|  0.38|  0.43|  0.60|  0.43|  0.44| 0.02| 0.23|-0.09|-0.13|-0.27| 0.04|-0.20|-0.05| 0.06|-0.12|  0|-1.47| 27072| 4.180|0.003| 3.650|0.002| | 0.481|0.011|G|0.57|0.02|A| | 3.6977|0.0004|0.004|160| | 3.69| 3.71|       | | | |05445-2226|I| 1| 1| | | |  |   |       |     |     |    |S| | | 38393|B-22 1211 |C-22  2438|P-22   886|0.57|F7V         |4 
